,display_name,ds_id,id,name,state,vocabulary_id
8842,format-wgs,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,c2833f94-8d79-42e6-aa32-eb449a285219,format-wgs,active,
8843,geographic,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,dc08d94b-fbac-4bfc-92f0-94bee5fd546a,geographic,active,
8844,helpme,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,ffb04d0f-30a6-478d-a780-83066abf98cc,helpme,active,
8845,lod,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8846,no-deref-vocab,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
8847,provenance-metadata,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8848,published-by-third-party,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8849,vocab-mappings,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,7fb7cacf-4e96-4986-9c3f-03ed4ed05f61,vocab-mappings,active,
8850,backlink,90b44ab1-0cbf-4e08-89ab-e41a04de427c,76cff482-38c1-4982-99c8-a840862b1a9c,backlink,active,
8851,format-rdf,90b44ab1-0cbf-4e08-89ab-e41a04de427c,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8852,lifesciences,90b44ab1-0cbf-4e08-89ab-e41a04de427c,ee133eb4-ba7f-4e5c-8d92-9543ec13b860,lifesciences,active,
8853,lod,90b44ab1-0cbf-4e08-89ab-e41a04de427c,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8854,no-deref-vocab,90b44ab1-0cbf-4e08-89ab-e41a04de427c,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
8855,no-license-metadata,90b44ab1-0cbf-4e08-89ab-e41a04de427c,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
8856,no-provenance-metadata,90b44ab1-0cbf-4e08-89ab-e41a04de427c,585e9fca-2d67-4a07-b9d1-5495de054c7a,no-provenance-metadata,active,
8857,published-by-third-party,90b44ab1-0cbf-4e08-89ab-e41a04de427c,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8858,sparql-endpoint,90b44ab1-0cbf-4e08-89ab-e41a04de427c,82e4a98b-19ad-40a7-a288-5c0c2fa2951d,sparql-endpoint,active,
8859,format-rdfs,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,781902f8-ba13-4330-bba3-54d0bbf24b58,format-rdfs,active,
8860,lod,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8861,lodcloud.nolinks,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,ce89d5e1-b216-44ba-9603-d13fa7b248c4,lodcloud.nolinks,active,
8862,lodcloud.unconnected,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,84fcfb78-a0ce-40ff-a6c8-b0749f5091f6,lodcloud.unconnected,active,
8863,no-deref-vocab,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
8864,published-by-third-party,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8865,usergeneratedcontent,1ad479c1-61e1-45f5-a2e5-c8b41e49dbdb,e9b2da79-5971-41f9-a314-36d368636b85,usergeneratedcontent,active,
8866,deref-vocab,480e0513-a7d3-4832-8e91-985bd9717238,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8867,events,480e0513-a7d3-4832-8e91-985bd9717238,d3e0bdab-e72c-4eb4-8340-0d9ce3b4ae0e,events,active,
8868,format-dc,480e0513-a7d3-4832-8e91-985bd9717238,0b675a54-621f-4fdb-850a-ef5d0b1b1ca3,format-dc,active,
8869,format-foaf,480e0513-a7d3-4832-8e91-985bd9717238,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
8870,format-lode,480e0513-a7d3-4832-8e91-985bd9717238,79efe3cb-97e7-4803-994b-32431a01960e,format-lode,active,
8871,format-ma,480e0513-a7d3-4832-8e91-985bd9717238,9ce17f90-3293-4156-8e41-9b4e7b987e95,format-ma,active,
8872,format-rdf,480e0513-a7d3-4832-8e91-985bd9717238,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8873,format-sioc,480e0513-a7d3-4832-8e91-985bd9717238,7a334e2f-c6b6-4ef0-aefe-20b14d14718e,format-sioc,active,
8874,lod,480e0513-a7d3-4832-8e91-985bd9717238,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8875,media,480e0513-a7d3-4832-8e91-985bd9717238,e9d8b0c1-d68c-4020-a45d-1f46463d8f14,media,active,
8876,no-license-metadata,480e0513-a7d3-4832-8e91-985bd9717238,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
8877,provenance-metadata,480e0513-a7d3-4832-8e91-985bd9717238,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8878,published-by-third-party,480e0513-a7d3-4832-8e91-985bd9717238,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8879,usergeneratedcontent,480e0513-a7d3-4832-8e91-985bd9717238,e9b2da79-5971-41f9-a314-36d368636b85,usergeneratedcontent,active,
8880,vocab-mappings,480e0513-a7d3-4832-8e91-985bd9717238,7fb7cacf-4e96-4986-9c3f-03ed4ed05f61,vocab-mappings,active,
8881,eu,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,93aba330-1ae1-41fb-ac4d-67a291aba3e4,eu,active,
8882,eu-institution,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
8883,format-dct,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,78c6f1b8-45a0-48bb-b10e-b4261ee114c2,format-dct,active,
8884,format-foaf,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
8885,government,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8886,latc,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
8887,lod,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8888,no-deref-vocab,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
8889,no-license-metadata,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
8890,politics,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,1a9e00a0-64e1-4228-97ec-8911882223cc,politics,active,
8891,provenance-metadata,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8892,published-by-third-party,636138b4-e8dd-4b26-baeb-1a6bb03b0d25,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8893,deref-vocab,549408b1-c6fc-449a-b398-047cccde0849,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8894,format-rdf,549408b1-c6fc-449a-b398-047cccde0849,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8895,lod,549408b1-c6fc-449a-b398-047cccde0849,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8896,media,549408b1-c6fc-449a-b398-047cccde0849,e9d8b0c1-d68c-4020-a45d-1f46463d8f14,media,active,
8897,no-license-metadata,549408b1-c6fc-449a-b398-047cccde0849,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
8898,no-provenance-metadata,549408b1-c6fc-449a-b398-047cccde0849,585e9fca-2d67-4a07-b9d1-5495de054c7a,no-provenance-metadata,active,
8899,no-vocab-mappings,549408b1-c6fc-449a-b398-047cccde0849,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
8900,published-by-producer,549408b1-c6fc-449a-b398-047cccde0849,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
8901,theatre,549408b1-c6fc-449a-b398-047cccde0849,bc394a2b-aa09-4e3c-9516-37028c568c54,theatre,active,
8902,botica,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,f74c6c67-3c21-4117-a248-ebfc94ce2130,botica,active,
8903,drug,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,d9466963-4318-4bad-8109-b4fd3030955f,drug,active,
8904,farmacia,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,9afedf29-61dc-46bc-938a-3ff6df62d786,farmacia,active,
8905,format-cc,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,e1f4979f-716a-4997-bec8-8b08f20c6b40,format-cc,active,
8906,government,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8907,health,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,fb603888-78de-4ff8-9a15-1967d065bbbb,health,active,
8908,lod,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8909,lodcloud.unconnected,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,84fcfb78-a0ce-40ff-a6c8-b0749f5091f6,lodcloud.unconnected,active,
8910,medicamentos,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,6748600a-ca69-496b-b5b5-ed12d521d17b,medicamentos,active,
8911,no-deref-vocab,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
8912,published-by-third-party,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8913,salud,e3ae1b5e-77d4-45ad-9721-1719d8e1ed3b,01fa8aaf-fa01-4a22-af07-a5d45282f03a,salud,active,
8914,deref-vocab,b93f71f1-909c-473c-8e5a-ccb512957b86,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8915,eu,b93f71f1-909c-473c-8e5a-ccb512957b86,93aba330-1ae1-41fb-ac4d-67a291aba3e4,eu,active,
8916,europe,b93f71f1-909c-473c-8e5a-ccb512957b86,1412d8b0-489a-4d67-8f05-5f4aea73b96b,europe,active,
8917,eurostat,b93f71f1-909c-473c-8e5a-ccb512957b86,70256457-0460-42e4-9e4b-a88c219b1fa0,eurostat,active,
8918,format-cc,b93f71f1-909c-473c-8e5a-ccb512957b86,e1f4979f-716a-4997-bec8-8b08f20c6b40,format-cc,active,
8919,format-rdf,b93f71f1-909c-473c-8e5a-ccb512957b86,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8920,geographic,b93f71f1-909c-473c-8e5a-ccb512957b86,dc08d94b-fbac-4bfc-92f0-94bee5fd546a,geographic,active,
8921,government,b93f71f1-909c-473c-8e5a-ccb512957b86,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8922,law,b93f71f1-909c-473c-8e5a-ccb512957b86,048d42ba-4d53-4eb3-b41a-21fa8b43749b,law,active,
8923,license-metadata,b93f71f1-909c-473c-8e5a-ccb512957b86,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
8924,lod,b93f71f1-909c-473c-8e5a-ccb512957b86,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8925,no-vocab-mappings,b93f71f1-909c-473c-8e5a-ccb512957b86,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
8926,nuts,b93f71f1-909c-473c-8e5a-ccb512957b86,c5f0a0e5-fd84-42cf-9ced-4b16b0ebb72b,nuts,active,
8927,provenance-metadata,b93f71f1-909c-473c-8e5a-ccb512957b86,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8928,published-by-producer,b93f71f1-909c-473c-8e5a-ccb512957b86,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
8929,statistics,b93f71f1-909c-473c-8e5a-ccb512957b86,bc8c6189-2861-4db1-9ea5-6cf2d546e40d,statistics,active,
8930,deref-vocab,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8931,eu,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,93aba330-1ae1-41fb-ac4d-67a291aba3e4,eu,active,
8932,eu-institution,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
8933,europe,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,1412d8b0-489a-4d67-8f05-5f4aea73b96b,europe,active,
8934,european parliament,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,ae891ce8-8595-4d13-ab06-f64467a53368,european parliament,active,
8935,format-qb,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,9a97a273-f91a-48a9-9787-2de478368827,format-qb,active,
8936,format-rdfs,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,781902f8-ba13-4330-bba3-54d0bbf24b58,format-rdfs,active,
8937,format-skos,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
8938,geographic,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,dc08d94b-fbac-4bfc-92f0-94bee5fd546a,geographic,active,
8939,government,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8940,latc,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
8941,license-metadata,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
8942,linkeddata,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,7b2b43f4-096d-4367-b702-e1d1a8442664,linkeddata,active,
8943,lod,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8944,lodcloud,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,d12e8428-2d7b-4259-9c40-3886efb22a78,lodcloud,active,
8945,provenance-metadata,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8946,published-by-third-party,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8947,rdf,0f85e446-b84e-4d5e-bf6e-2a05320d52cd,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
8948,barometer,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,3241fc05-99ad-426f-8efb-40e71995d164,barometer,active,
8949,eu-institution,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
8950,format-qb,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,9a97a273-f91a-48a9-9787-2de478368827,format-qb,active,
8951,format-rdfs,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,781902f8-ba13-4330-bba3-54d0bbf24b58,format-rdfs,active,
8952,geographic,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,dc08d94b-fbac-4bfc-92f0-94bee5fd546a,geographic,active,
8953,government,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8954,latc,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
8955,license-metadata,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
8956,lod,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8957,lodcloud,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,d12e8428-2d7b-4259-9c40-3886efb22a78,lodcloud,active,
8958,no-proprietary-vocab,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
8959,opinions,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,00fafc93-390b-4ccd-af48-6eb367c94903,opinions,active,
8960,polls,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,ef08eabd-7503-4e47-8010-56b0a57a8608,polls,active,
8961,provenance-metadata,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8962,published-by-third-party,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8963,surveys,14dcb70f-08a3-4b2a-8a42-a9e2026cd798,89c59868-36b1-46bd-9554-8f840550b9fe,surveys,active,
8964,deref-vocab,7024b2e0-c8e6-4606-90fa-94370d2b1607,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8965,format-rdf,7024b2e0-c8e6-4606-90fa-94370d2b1607,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8966,format-rdfa,7024b2e0-c8e6-4606-90fa-94370d2b1607,ae4621d9-c834-4646-8e45-8bfce653eb3f,format-rdfa,active,
8967,latc,7024b2e0-c8e6-4606-90fa-94370d2b1607,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
8968,legal,7024b2e0-c8e6-4606-90fa-94370d2b1607,f72bb654-dd94-4238-9007-87dbc973cb6f,legal,active,
8969,lod,7024b2e0-c8e6-4606-90fa-94370d2b1607,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8970,no-vocab-mappings,7024b2e0-c8e6-4606-90fa-94370d2b1607,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
8971,publications,7024b2e0-c8e6-4606-90fa-94370d2b1607,c93ebe8f-83a0-498c-8704-1de94db149e9,publications,active,
8972,published-by-third-party,7024b2e0-c8e6-4606-90fa-94370d2b1607,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8973,deref-vocab,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8974,eu,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,93aba330-1ae1-41fb-ac4d-67a291aba3e4,eu,active,
8975,eu-institution,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
8976,eu-parliament,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,942db001-1ced-4fd8-97fe-acdc6e056517,eu-parliament,active,
8977,format-foaf,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
8978,format-nfo,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,9964b202-fc3b-4a03-b906-5ca9e7da204f,format-nfo,active,
8979,format-places,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,3510d21f-d035-4ee2-9a87-84733c42ee3a,format-places,active,
8980,government,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
8981,latc,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
8982,lod,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8983,media,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,e9d8b0c1-d68c-4020-a45d-1f46463d8f14,media,active,
8984,no-license-metadata,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
8985,no-proprietary-vocab,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
8986,politics,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,1a9e00a0-64e1-4228-97ec-8911882223cc,politics,active,
8987,provenance-metadata,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8988,published-by-third-party,b47d1617-2d91-4608-97b0-26c9ab6cdfbe,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
8989,biodiversity,b80eac1d-d089-4152-be64-36b898ae5d81,bb261b99-130c-4e54-9bfd-bc8f62987944,biodiversity,active,
8990,deref-vocab,b80eac1d-d089-4152-be64-36b898ae5d81,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
8991,environment,b80eac1d-d089-4152-be64-36b898ae5d81,2eda73c3-9cab-49e4-a44f-181fb4a1bea5,environment,active,
8992,format-rdf,b80eac1d-d089-4152-be64-36b898ae5d81,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
8993,geographic,b80eac1d-d089-4152-be64-36b898ae5d81,dc08d94b-fbac-4bfc-92f0-94bee5fd546a,geographic,active,
8994,license-metadata,b80eac1d-d089-4152-be64-36b898ae5d81,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
8995,lod,b80eac1d-d089-4152-be64-36b898ae5d81,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
8996,no-vocab-mappings,b80eac1d-d089-4152-be64-36b898ae5d81,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
8997,provenance-metadata,b80eac1d-d089-4152-be64-36b898ae5d81,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
8998,published-by-producer,b80eac1d-d089-4152-be64-36b898ae5d81,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
8999,void-sparql-endpoint,b80eac1d-d089-4152-be64-36b898ae5d81,9d821331-6c26-4261-bd2b-12dab19d508e,void-sparql-endpoint,active,
9000,eu-institution,62f1d878-5cec-4d1d-9ce4-6117ea925f81,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
9001,format-dcterm,62f1d878-5cec-4d1d-9ce4-6117ea925f81,38918dfd-de5d-4736-a278-7e25ca438908,format-dcterm,active,
9002,format-ov,62f1d878-5cec-4d1d-9ce4-6117ea925f81,5dc41022-e65c-44a8-8357-9a3c1395b820,format-ov,active,
9003,government,62f1d878-5cec-4d1d-9ce4-6117ea925f81,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
9004,latc,62f1d878-5cec-4d1d-9ce4-6117ea925f81,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
9005,lod,62f1d878-5cec-4d1d-9ce4-6117ea925f81,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
9006,no-deref-vocab,62f1d878-5cec-4d1d-9ce4-6117ea925f81,89a72f73-c7f6-4814-9e3d-3fff825c22f8,no-deref-vocab,active,
9007,published-by-third-party,62f1d878-5cec-4d1d-9ce4-6117ea925f81,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
9008,deref-vocab,41d7fc63-ea2f-4cb8-a445-a1625eff0829,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
9009,eu-institution,41d7fc63-ea2f-4cb8-a445-a1625eff0829,6bbf5581-73c0-47f1-bf42-b2afa69ba954,eu-institution,active,
9010,government,41d7fc63-ea2f-4cb8-a445-a1625eff0829,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
9011,license-metadata,41d7fc63-ea2f-4cb8-a445-a1625eff0829,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
9012,lod,41d7fc63-ea2f-4cb8-a445-a1625eff0829,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
9013,provenance-metadata,41d7fc63-ea2f-4cb8-a445-a1625eff0829,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
9014,published-by-third-party,41d7fc63-ea2f-4cb8-a445-a1625eff0829,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
9015,format-rdf,f5d29195-88b1-4972-9e21-49155c6e0d21,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
9016,latc,f5d29195-88b1-4972-9e21-49155c6e0d21,44779d1c-bcad-4a04-82a4-90f129f1ac2c,latc,active,
9017,legal,f5d29195-88b1-4972-9e21-49155c6e0d21,f72bb654-dd94-4238-9007-87dbc973cb6f,legal,active,
9018,lod,f5d29195-88b1-4972-9e21-49155c6e0d21,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
9019,lodcloud,f5d29195-88b1-4972-9e21-49155c6e0d21,d12e8428-2d7b-4259-9c40-3886efb22a78,lodcloud,active,
9020,country-uk,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,b10871ea-b4ae-4e2e-bec9-a8d8ff357754,country-uk,active,
9021,format-skos,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
9022,government,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
9023,lod,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
9024,no-license-metadata,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
9025,no-proprietary-vocab,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
9026,no-provenance-metadata,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,585e9fca-2d67-4a07-b9d1-5495de054c7a,no-provenance-metadata,active,
9027,no-vocab-mappings,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
9028,published-by-producer,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
9029,ukgov,543e252c-914c-46fb-84d7-5d1b1e5d6ca3,764bddd1-8f2c-47b2-9142-fc20d346e53b,ukgov,active,
9030,bibliographic data,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,9d1e2b81-1075-4e43-a1aa-8ee73f4b0041,bibliographic data,active,
9031,format-dc,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,0b675a54-621f-4fdb-850a-ef5d0b1b1ca3,format-dc,active,
9032,format-rdf,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
9033,lod,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
9034,sparql,1114fcc0-03c3-43d7-9bcd-cf944d29b5ca,a86ffe1a-683e-4daf-afa3-0762a3a8e63f,sparql,active,
